Dominant_topic,Perc_Contrib,Topic_Keywords,Data_Lemmatized,Content,Aspect,Sentiment,Score
0,0.689,"good, app, service, great, gojek, use, easy, well, help, helpful","['goclub', 'food', 'voucher', 'decrease', 'claim', 'also', 'promo', 'suck', 'advantage', 'swap', 'pay', 'later', 'use', 'pay', 'later', 'get', 'advantage', 'use', 'pay', 'later']",goclub food voucher decrease claim also promo suck advantage swap pay later use pay later get advantage use pay later,User Experience,Negative,0.9944449067115784
2,0.786,"gopay, crash, keep, top, update, work, still, account, close, fix","['login', 'loading', 'icon', 'keep', 'spin', 'input', 'mobile', 'number', 'internet', 'connection', 'issue']",login loading icon keep spin input mobile number internet connection issue,Payment,Negative,0.9961045980453491
1,0.558,"driver, get, order, bad, time, customer, always, cancel, star, find","['use', 'gojek', 'often', 'thank', 'much', 'helpful', 'anyway', 'gofood', 'take', 'long', 'time', 'driver', 'confirmation', 'minutessuggest', 'make', 'short', 'even', 'minute', 'thank']",use gojek often thank much helpful anyway gofood take long time driver confirmation minutessuggest make short even minute thank,Service,Positive,0.7000277638435364
0,0.714,"good, app, service, great, gojek, use, easy, well, help, helpful","['delivery', 'food', 'price', 'quite', 'pricy', 'however', 'still', 'good', 'option', 'ordering', 'take']",delivery food price quite pricy however still good option ordering take,User Experience,Positive,0.9566904306411743
1,0.574,"driver, get, order, bad, time, customer, always, cancel, star, find","['sometimes', 'find', 'location', 'even', 'already', 'turn', 'gmap', 'rest', 'good']",sometimes find location even already turn gmap rest good,Service,Negative,0.9577653408050537
1,0.353,"driver, get, order, bad, time, customer, always, cancel, star, find","['completely', 'stop', 'work', 'enter', 'app', 'show', 'map']",completely stop work enter app show map,Service,Negative,0.9996817111968994
1,0.579,"driver, get, order, bad, time, customer, always, cancel, star, find","['lack', 'inbuild', 'customer', 'service', 'force', 'pay', 'trip', 'take', 'due', 'driver', 'cancel', 'get', 'refund', 'answer', 'recommend']",lack inbuild customer service force pay trip take due driver cancel get refund answer recommend,Service,Negative,0.9993153810501099
1,0.624,"driver, get, order, bad, time, customer, always, cancel, star, find","['application', 'always', 'server', 'problem', 'order', 'driver', 'usually', 'even', 'different', 'driver', 'come', 'order']",application always server problem order driver usually even different driver come order,Service,Negative,0.9788532853126526
0,0.45,"good, app, service, great, gojek, use, easy, well, help, helpful","['didt', 'make', 'order', 'suddenly', 'app', 'make', 'order', 'cancel', 'check', 'promo']",didt make order suddenly app make order cancel check promo,User Experience,Negative,0.9985652565956116
2,0.437,"gopay, crash, keep, top, update, work, still, account, close, fix","['old', 'gomart', 'system', 'allow', 'shop', 'nearby', 'new', 'gomart', 'system', 'lock', 'choice', 'necessitie', 'dumbe', 'system', 'clear', 'benefit', 'stupid']",old gomart system allow shop nearby new gomart system lock choice necessitie dumbe system clear benefit stupid,Payment,Negative,0.9993033409118652
1,0.467,"driver, get, order, bad, time, customer, always, cancel, star, find","['totally', 'get', 'lose', 'new', 'ui', 'even', 'see', 'learn', 'page', 'even', 'find', 'gopay']",totally get lose new ui even see learn page even find gopay,Service,Negative,0.991146981716156
0,0.514,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'app', 'order', 'food', 'urban', 'transport', 'et', 'cetera', 'real', 'man', 'know', 'hustle', 'app', 'impact']",good app order food urban transport et cetera real man know hustle app impact,User Experience,Positive,0.9960620999336243
1,0.47,"driver, get, order, bad, time, customer, always, cancel, star, find","['get', 'slow', 'opening', 'choose', 'menu', 'order', 'recently']",get slow opening choose menu order recently,Service,Negative,0.9966220855712891
2,0.697,"gopay, crash, keep, top, update, work, still, account, close, fix","['login', 'register', 'say', 'email', 'register', 'lose', 'old', 'number', 'make', 'new', 'account', 'least', 'remove', 'old', 'account', 'email']",login register say email register lose old number make new account least remove old account email,Payment,Negative,0.9986777901649475
0,0.658,"good, app, service, great, gojek, use, easy, well, help, helpful","['fantastic', 'service', 'extremely', 'affordable', 'come', 'bali', 'app', 'cash', 'payment', 'accept']",fantastic service extremely affordable come bali app cash payment accept,User Experience,Positive,0.9983150959014893
2,0.367,"gopay, crash, keep, top, update, work, still, account, close, fix","['new', 'user', 'interface', 'confusing', 'take', 'long', 'time', 'load', 'fix']",new user interface confusing take long time load fix,Payment,Negative,0.9988064765930176
1,0.729,"driver, get, order, bad, time, customer, always, cancel, star, find","['driver', 'go', 'wrong', 'pickup', 'area', 'still', 'want', 'pay', 'waiting', 'fee', 'board', 'time', 'driver', 'right', 'area', 'board', 'time', 'stupid', 'give', 'money', 'scammer']",driver go wrong pickup area still want pay waiting fee board time driver right area board time stupid give money scammer,Service,Negative,0.9988471269607544
0,0.46,"good, app, service, great, gojek, use, easy, well, help, helpful","['hide', 'paylater', 'option', 'homepage', 'late', 'update', 'find', 'paylater', 'pay', 'bill', 'charge', 'late']",hide paylater option homepage late update find paylater pay bill charge late,User Experience,Negative,0.9991434812545776
0,0.611,"good, app, service, great, gojek, use, easy, well, help, helpful","['well', 'price', 'well', 'pick', 'point', 'overall', 'well', 'company', 'current', 'competition', 'good', 'job', 'guy']",well price well pick point overall well company current competition good job guy,User Experience,Positive,0.9993300437927246
0,0.661,"good, app, service, great, gojek, use, easy, well, help, helpful","['convinience', 'transport', 'app', 'rate', 'competitive', 'driver', 'friendly', 'polite']",convinience transport app rate competitive driver friendly polite,User Experience,Positive,0.9302100539207458
2,0.448,"gopay, crash, keep, top, update, work, still, account, close, fix","['stop', 'force', 'app', 'use', 'location', 'already', 'turn', 'app', 'still', 'ask', 'turn', 'use', 'app', 'remove']",stop force app use location already turn app still ask turn use app remove,Payment,Negative,0.9991369843482971
2,0.527,"gopay, crash, keep, top, update, work, still, account, close, fix","['last', 'time', 'hate', 'new', 'server', 'try', 'login', 'phone', 'send', 'right', 'away', 'even', 'fkng', 'minute']",last time hate new server try login phone send right away even fkng minute,Payment,Negative,0.9947874546051025
2,0.506,"gopay, crash, keep, top, update, work, still, account, close, fix","['loading', 'launch', 'many', 'time', 'update', 'still', 'problem', 'month', 'later', 'give', 'negative', 'rating', 'even', 'possible']",loading launch many time update still problem month later give negative rating even possible,Payment,Negative,0.9974797368049622
0,0.408,"good, app, service, great, gojek, use, easy, well, help, helpful","['update', 'app', 'decide', 'update', 'yesterday', 'good', 'connection', 'internet', 'thank']",update app decide update yesterday good connection internet thank,User Experience,Positive,0.9938017725944519
2,0.465,"gopay, crash, keep, top, update, work, still, account, close, fix","['use', 'account', 'old', 'device', 'app', 'block', 'much', 'attempt', 'try', 'get']",use account old device app block much attempt try get,Payment,Negative,0.9995157718658447
0,0.69,"good, app, service, great, gojek, use, easy, well, help, helpful","['helpful', 'case', 'also', 'fast', 'friendly', 'kind', 'helpful']",helpful case also fast friendly kind helpful,User Experience,Positive,0.9993298053741455
1,0.465,"driver, get, order, bad, time, customer, always, cancel, star, find","['contact', 'service', 'representative', 'easily', 'charge', 'trip', 'already', 'pay', 'year', 'ago', 'cash', 'way', 'reach', 'order', 'history', 'big', 'red', 'flag']",contact service representative easily charge trip already pay year ago cash way reach order history big red flag,Service,Negative,0.9698517918586731
2,0.605,"gopay, crash, keep, top, update, work, still, account, close, fix","['keep', 'send', 'notification', 'discount', 'code', 'however', 'use', 'code', 'immediately', 'system', 'say', 'code', 'expire']",keep send notification discount code however use code immediately system say code expire,Payment,Negative,0.9774550199508667
0,0.42,"good, app, service, great, gojek, use, easy, well, help, helpful","['open', 'application', 'anymore', 'yesterday', 'sad', 'help', 'lot', 'use', 'anymore', 'already', 'try', 'look', 'cust', 'service', 'number', 'find', 'difficult', 'give', 'cust', 'ur', 'number', 'need', 'help']",open application anymore yesterday sad help lot use anymore already try look cust service number find difficult give cust ur number need help,User Experience,Negative,0.9978005290031433
0,0.424,"good, app, service, great, gojek, use, easy, well, help, helpful","['seriously', 'gopay', 'feature', 'super', 'need', 'ektp', 'still', 'waitsuper', 'annoying']",seriously gopay feature super need ektp still waitsuper annoying,User Experience,Negative,0.9974755644798279
2,0.608,"gopay, crash, keep, top, update, work, still, account, close, fix","['happen', 'open', 'app', 'loading', 'buffering', 'try', 'reinstall', 'app', 'try', 'log', 'back', 'open']",happen open app loading buffering try reinstall app try log back open,Payment,Negative,0.9948868155479431
0,0.675,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'app', 'world', 'order', 'food', 'girlfriend', 'work', 'good', 'app', 'buy', 'almost']",good app world order food girlfriend work good app buy almost,User Experience,Positive,0.9979860782623291
1,0.701,"driver, get, order, bad, time, customer, always, cancel, star, find","['get', 'penalize', 'driver', 'wait', 'min', 'way', 'wait', 'min', 'say', 'min', 'fix']",get penalize driver wait min way wait min say min fix,Service,Negative,0.9981966614723206
1,0.408,"driver, get, order, bad, time, customer, always, cancel, star, find","['buy', 'allow', 'cashback', 'refuse', 'show', 'transaction', 'force', 'use', 'instead', 'disappoint']",buy allow cashback refuse show transaction force use instead disappoint,Service,Negative,0.9964943528175354
2,0.396,"gopay, crash, keep, top, update, work, still, account, close, fix","['disappoint', 'update', 'version', 'difficult', 'use', 'layout', 'confuse']",disappoint update version difficult use layout confuse,Payment,Negative,0.9995019435882568
2,0.394,"gopay, crash, keep, top, update, work, still, account, close, fix","['keep', 'go', 'destination', 'point', 'driver', 'phone', 'mine', 'help', 'delete', 'default']",keep go destination point driver phone mine help delete default,Payment,Negative,0.9994390606880188
1,0.485,"driver, get, order, bad, time, customer, always, cancel, star, find","['great', 'customer', 'service', 'keep', 'give', 'auto', 'reply', 'gopay', 'verification', 'bad', 'try', 'time', 'half', 'reject', 'unclear', 'reason']",great customer service keep give auto reply gopay verification bad try time half reject unclear reason,Service,Negative,0.9884344339370728
0,0.773,"good, app, service, great, gojek, use, easy, well, help, helpful","['easy', 'nice', 'app']",easy nice app,User Experience,Positive,0.999782145023346
