Dominant_topic,Perc_Contrib,Topic_Keywords,Data_Lemmatized,Content,Aspect,Sentiment,Score
0,0.487,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'app', 'good', 'initiative', 'support', 'free', 'ride', 'vaccination', 'drive']",good app good initiative support free ride vaccination drive,User Experience,Positive,0.6
0,0.614,"good, app, service, great, gojek, use, easy, well, help, helpful","['discount', 'coupon', 'press', 'use', 'also', 'discount', 'offer', 'fee', 'actually', 'understand']",discount coupon press use also discount offer fee actually understand,User Experience,Positive,0.0
1,0.346,"driver, get, order, bad, time, customer, always, cancel, star, find","['set', 'new', 'address', 'wellknown', 'rather', 'hard']",set new address wellknown rather hard,Service,Negative,-0.07765151515151517
0,0.397,"good, app, service, great, gojek, use, easy, well, help, helpful","['know', 'almost', 'day', 'make', 'order', 'even', 'open', 'promotion', 'also', 'hate', 'much']",know almost day make order even open promotion also hate much,User Experience,Negative,-0.20000000000000004
2,0.508,"gopay, crash, keep, top, update, work, still, account, close, fix","['open', 'goshop', 'last', 'update', 'fix']",open goshop last update fix,Payment,Positive,0.0
0,0.444,"good, app, service, great, gojek, use, easy, well, help, helpful","['map', 'suck', 'alway', 'use', 'farth', 'route', 'high', 'cost']",map suck alway use farth route high cost,User Experience,Positive,0.16
1,0.694,"driver, get, order, bad, time, customer, always, cancel, star, find","['poor', 'service', 'driver', 'cancel', 'often', 'several', 'min', 'wait', 'time']",poor service driver cancel often several min wait time,Service,Negative,-0.2
0,0.682,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'experience', 'far', 'price', 'fair', 'app', 'easy', 'use']",good experience far price fair app easy use,User Experience,Positive,0.48333333333333334
0,0.826,"good, app, service, great, gojek, use, easy, well, help, helpful","['nice', 'reasonable', 'price', 'compare', 'grab']",nice reasonable price compare grab,User Experience,Positive,0.4
0,0.564,"good, app, service, great, gojek, use, easy, well, help, helpful","['revoke', 'access', 'use', 'double', 'voucher', 'long', 'use', 'app']",revoke access use double voucher long use app,User Experience,Negative,-0.025
0,0.698,"good, app, service, great, gojek, use, easy, well, help, helpful","['nice', 'app', 'helpfull', 'easy', 'use', 'keep', 'good', 'work']",nice app helpfull easy use keep good work,User Experience,Positive,0.5777777777777777
1,0.83,"driver, get, order, bad, time, customer, always, cancel, star, find","['get', 'car', 'driver', 'drop', 'passenger', 'always', 'cancel', 'waste', 'time', 'get', 'car', 'min']",get car driver drop passenger always cancel waste time get car min,Service,Negative,-0.2
0,0.699,"good, app, service, great, gojek, use, easy, well, help, helpful","['practical', 'easy', 'use', 'good', 'driver']",practical easy use good driver,User Experience,Positive,0.5666666666666667
1,0.474,"driver, get, order, bad, time, customer, always, cancel, star, find","['see', 'filter', 'food', 'type', 'halal', 'search', 'still', 'list', 'pork', 'content', 'food']",see filter food type halal search still list pork content food,Service,Positive,0.0
1,0.796,"driver, get, order, bad, time, customer, always, cancel, star, find","['driver', 'always', 'cancel', 'ride', 'wait', 'long', 'waste', 'time', 'protection', 'customer']",driver always cancel ride wait long waste time protection customer,Service,Negative,-0.125
1,0.682,"driver, get, order, bad, time, customer, always, cancel, star, find","['gojek', 'driver', 'experience', 'enough', 'always', 'cancel', 'trip', 'pick']",gojek driver experience enough always cancel trip pick,Service,Positive,0.0
1,0.662,"driver, get, order, bad, time, customer, always, cancel, star, find","['sometimes', 'hard', 'order', 'buffering', 'long']",sometimes hard order buffering long,Service,Negative,-0.17083333333333334
0,0.526,"good, app, service, great, gojek, use, easy, well, help, helpful","['application', 'use', 'quite', 'heavy', 'cause', 'lag', 'difficult', 'use']",application use quite heavy cause lag difficult use,User Experience,Negative,-0.35
0,0.736,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'ride', 'lot', 'discount', 'free', 'ridesgojek', 'well']",good ride lot discount free ridesgojek well,User Experience,Positive,0.55
1,0.527,"driver, get, order, bad, time, customer, always, cancel, star, find","['need', 'think', 'precision', 'map', 'awful']",need think precision map awful,Service,Negative,-1.0
2,0.716,"gopay, crash, keep, top, update, work, still, account, close, fix","['app', 'crash', 'open', 'already', 'update', 'last', 'version', 'vivo', 'z', 'pro', 'android']",app crash open already update last version vivo z pro android,Payment,Positive,0.0
2,0.428,"gopay, crash, keep, top, update, work, still, account, close, fix","['always', 'crash', 'phone', 'even', 'reinstall', 'many', 'time']",always crash phone even reinstall many time,Payment,Positive,0.5
0,0.714,"good, app, service, great, gojek, use, easy, well, help, helpful","['overprice', 'less', 'promo', 'fake', 'discount', 'gofood', 'price', 'raise', 'discount', 'give']",overprice less promo fake discount gofood price raise discount give,User Experience,Negative,-0.3333333333333333
0,0.549,"good, app, service, great, gojek, use, easy, well, help, helpful","['frequent', 'user', 'service', 'say', 'far', 'feel', 'help', 'lot']",frequent user service say far feel help lot,User Experience,Positive,0.1
0,0.511,"good, app, service, great, gojek, use, easy, well, help, helpful","['always', 'pleasant', 'experience', 'gojek', 'range', 'drive', 'request', 'service', 'cleanliness', 'always', 'recommend', 'keep', 'service']",always pleasant experience gojek range drive request service cleanliness always recommend keep service,User Experience,Positive,0.7333333333333333
0,0.692,"good, app, service, great, gojek, use, easy, well, help, helpful","['easy', 'use', 'handy', 'use', 'gosend', 'gofood']",easy use handy use gosend gofood,User Experience,Positive,0.5166666666666666
0,0.656,"good, app, service, great, gojek, use, easy, well, help, helpful","['apllicable', 'promos', 'gofood', 'other', 'still', 'use']",apllicable promos gofood other still use,User Experience,Negative,-0.125
2,0.518,"gopay, crash, keep, top, update, work, still, account, close, fix","['keep', 'closing', 'time', 'try', 'open']",keep closing time try open,Payment,Positive,0.0
0,0.455,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'reasonable', 'pricing', 'keep', 'continue', 'well', 'pricing', 'always', 'well', 'operator']",good reasonable pricing keep continue well pricing always well operator,User Experience,Positive,0.44999999999999996
0,0.803,"good, app, service, great, gojek, use, easy, well, help, helpful","['easy', 'use', 'satisfy', 'awesome']",easy use satisfy awesome,User Experience,Positive,0.7166666666666667
0,0.826,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'easy', 'operate', 'usefull', 'condition']",good easy operate usefull condition,User Experience,Positive,0.5666666666666667
0,0.633,"good, app, service, great, gojek, use, easy, well, help, helpful","['user', 'find', 'restaurant', 'good', 'design', 'app']",user find restaurant good design app,User Experience,Positive,0.7
0,0.802,"good, app, service, great, gojek, use, easy, well, help, helpful","['good', 'appsso', 'fast', 'easy', 'usekeep', 'good', 'workthank']",good appsso fast easy usekeep good workthank,User Experience,Positive,0.5083333333333333
0,0.761,"good, app, service, great, gojek, use, easy, well, help, helpful","['discount', 'food', 'delivery', 'application', 'capture', 'option', 'food', 'market', 'location', 'compare', 'competitor']",discount food delivery application capture option food market location compare competitor,User Experience,Positive,0.0
0,0.825,"good, app, service, great, gojek, use, easy, well, help, helpful","['love', 'gojek', 'simply', 'efficient', 'practically', 'good']",love gojek simply efficient practically good,User Experience,Positive,0.39999999999999997
0,0.565,"good, app, service, great, gojek, use, easy, well, help, helpful","['really', 'help', 'place', 'want', 'driver', 'use', 'gojek']",really help place want driver use gojek,User Experience,Positive,0.2
2,0.391,"gopay, crash, keep, top, update, work, still, account, close, fix","['need', 'system', 'answer', 'problem', 'procedure', 'upgrade', 'pay', 'answer', 'problem', 'occur']",need system answer problem procedure upgrade pay answer problem occur,Payment,Positive,0.0
0,0.826,"good, app, service, great, gojek, use, easy, well, help, helpful","['usefull', 'aplication', 'easy', 'use', 'simple']",usefull aplication easy use simple,User Experience,Positive,0.21666666666666667
0,0.574,"good, app, service, great, gojek, use, easy, well, help, helpful","['happy', 'helpful', 'need', 'order', 'trip', 'food']",happy helpful need order trip food,User Experience,Positive,0.8
1,0.525,"driver, get, order, bad, time, customer, always, cancel, star, find","['poor', 'app', 'retrieve', 'driver', 'contact']",poor app retrieve driver contact,Service,Negative,-0.4
1,0.41,"driver, get, order, bad, time, customer, always, cancel, star, find","['car', 'icon', 'gps', 'always', 'update', 'properly']",car icon gps always update properly,Service,Positive,0.0
0,0.54,"good, app, service, great, gojek, use, easy, well, help, helpful","['reasonal', 'price', 'compare', 'grxb', 'remain', 'way', 'definitely', 'royal', 'customer']",reasonal price compare grxb remain way definitely royal customer,User Experience,Positive,0.0
1,0.602,"driver, get, order, bad, time, customer, always, cancel, star, find","['give', 'star', 'bad', 'private', 'hire', 'app', 'ever', 'driver', 'accpete', 'cancel', 'booking', 'day']",give star bad private hire app ever driver accpete cancel booking day,Service,Negative,-0.3499999999999999
0,0.466,"good, app, service, great, gojek, use, easy, well, help, helpful","['friendly', 'app', 'hv', 'difficulty', 'cancel', 'order']",friendly app hv difficulty cancel order,User Experience,Positive,0.375
0,0.681,"good, app, service, great, gojek, use, easy, well, help, helpful","['still', 'need', 'much', 'improvement', 'truly', 'world', 'class', 'app']",still need much improvement truly world class app,User Experience,Positive,0.2
0,0.762,"good, app, service, great, gojek, use, easy, well, help, helpful","['less', 'promo', 'delivery', 'charge', 'quite', 'expensive', 'comparison', 'competitor']",less promo delivery charge quite expensive comparison competitor,User Experience,Negative,-0.3333333333333333
2,0.4,"gopay, crash, keep, top, update, work, still, account, close, fix","['nice', 'still', 'pay', 'place', 'even', 'order', 'always', 'say', 'thet', 'server', 'busy']",nice still pay place even order always say thet server busy,Payment,Positive,0.35
2,0.521,"gopay, crash, keep, top, update, work, still, account, close, fix","['prefer', 'old', 'version', 'app', 'honestly', 'upgrade', 'new', 'one', 'always', 'lag']",prefer old version app honestly upgrade new one always lag,Payment,Positive,0.27878787878787875
1,0.636,"driver, get, order, bad, time, customer, always, cancel, star, find","['collab', 'tokopedia', 'give', 'promo', 'driver', 'take', 'order', 'due', 'cheap', 'driver', 'ask', 'extra', 'money']",collab tokopedia give promo driver take order due cheap driver ask extra money,Service,Positive,0.09166666666666667
1,0.51,"driver, get, order, bad, time, customer, always, cancel, star, find","['junk', 'keep', 'give', 'wait', 'min', 'try', 'hour']",junk keep give wait min try hour,Service,Positive,0.0
1,0.509,"driver, get, order, bad, time, customer, always, cancel, star, find","['wait', 'long', 'driver', 'come', 'cancel', 'trip', 'need', 'pay', 'fee', 'pay']",wait long driver come cancel trip need pay fee pay,Service,Negative,-0.05
2,0.596,"gopay, crash, keep, top, update, work, still, account, close, fix","['unable', 'register', 'credit', 'cardkeep', 'say', 'error', 'poor', 'appication', 'need', 'fix']",unable register credit cardkeep say error poor appication need fix,Payment,Negative,-0.45
1,0.521,"driver, get, order, bad, time, customer, always, cancel, star, find","['sometimes', 'say', 'appear', 'book']",sometimes say appear book,Service,Positive,0.0
